sku,customer,period_date,quantity,revenue
SKU-040,Alfa Industries,2025-09-22,179,37545.25
SKU-040,Beta Manufacturing,2025-09-22,146,30623.5
SKU-040,Gamma Tools,2025-09-22,98,20555.5
SKU-040,Delta Corp,2025-09-22,48,10068.0
SKU-040,Alfa Industries,2025-09-29,204,42789.0
SKU-040,Beta Manufacturing,2025-09-29,147,30833.25
SKU-040,Gamma Tools,2025-09-29,104,21814.0
SKU-040,Delta Corp,2025-09-29,37,7760.75
SKU-040,Alfa Industries,2025-10-06,206,43208.5
SKU-040,Beta Manufacturing,2025-10-06,135,28316.25
SKU-040,Gamma Tools,2025-10-06,89,18667.75
SKU-040,Delta Corp,2025-10-06,58,12165.5
SKU-040,Alfa Industries,2025-10-13,154,32301.5
SKU-040,Beta Manufacturing,2025-10-13,118,24750.5
SKU-040,Gamma Tools,2025-10-13,71,14892.25
SKU-040,Delta Corp,2025-10-13,33,6921.75
SKU-040,Alfa Industries,2025-10-20,233,48871.75
SKU-040,Beta Manufacturing,2025-10-20,162,33979.5
SKU-040,Gamma Tools,2025-10-20,66,13843.5
SKU-040,Delta Corp,2025-10-20,45,9438.75
SKU-040,Alfa Industries,2025-10-27,163,34189.25
SKU-040,Beta Manufacturing,2025-10-27,110,23072.5
SKU-040,Gamma Tools,2025-10-27,82,17199.5
SKU-040,Delta Corp,2025-10-27,20,4195.0
SKU-040,Alfa Industries,2025-11-03,98,20555.5
SKU-040,Beta Manufacturing,2025-11-03,65,13633.75
SKU-040,Gamma Tools,2025-11-03,34,7131.5
SKU-040,Delta Corp,2025-11-03,29,6082.75
SKU-040,Alfa Industries,2025-11-10,139,29155.25
SKU-040,Beta Manufacturing,2025-11-10,119,24960.25
SKU-040,Gamma Tools,2025-11-10,69,14472.75
SKU-040,Delta Corp,2025-11-10,32,6712.0
SKU-040,Alfa Industries,2025-11-17,146,30623.5
SKU-040,Beta Manufacturing,2025-11-17,94,19716.5
SKU-040,Gamma Tools,2025-11-17,73,15311.75
SKU-040,Delta Corp,2025-11-17,23,4824.25
SKU-040,Alfa Industries,2025-11-24,145,30413.75
SKU-040,Beta Manufacturing,2025-11-24,126,26428.5
SKU-040,Gamma Tools,2025-11-24,75,15731.25
SKU-040,Delta Corp,2025-11-24,52,10907.0
SKU-040,Alfa Industries,2025-12-01,138,28945.5
SKU-040,Beta Manufacturing,2025-12-01,91,19087.25
SKU-040,Gamma Tools,2025-12-01,80,16780.0
SKU-040,Delta Corp,2025-12-01,41,8599.75
SKU-040,Alfa Industries,2025-12-08,221,46354.75
SKU-040,Beta Manufacturing,2025-12-08,163,34189.25
SKU-040,Gamma Tools,2025-12-08,79,16570.25
SKU-040,Delta Corp,2025-12-08,44,9229.0
SKU-040,Alfa Industries,2025-12-15,172,36077.0
SKU-040,Beta Manufacturing,2025-12-15,105,22023.75
SKU-040,Gamma Tools,2025-12-15,108,22653.0
SKU-040,Delta Corp,2025-12-15,23,4824.25
SKU-040,Alfa Industries,2025-12-22,152,31882.0
SKU-040,Beta Manufacturing,2025-12-22,125,26218.75
SKU-040,Gamma Tools,2025-12-22,70,14682.5
SKU-040,Delta Corp,2025-12-22,28,5873.0
SKU-040,Alfa Industries,2025-12-29,133,27896.75
SKU-040,Beta Manufacturing,2025-12-29,123,25799.25
SKU-040,Gamma Tools,2025-12-29,67,14053.25
SKU-040,Delta Corp,2025-12-29,29,6082.75
SKU-040,Alfa Industries,2026-01-05,95,19926.25
SKU-040,Beta Manufacturing,2026-01-05,71,14892.25
SKU-040,Gamma Tools,2026-01-05,28,5873.0
SKU-040,Delta Corp,2026-01-05,56,11746.0
SKU-040,Alfa Industries,2026-01-12,185,38803.75
SKU-040,Beta Manufacturing,2026-01-12,114,23911.5
SKU-040,Gamma Tools,2026-01-12,70,14682.5
SKU-040,Delta Corp,2026-01-12,38,7970.5
SKU-040,Alfa Industries,2026-01-19,257,53905.75
SKU-040,Beta Manufacturing,2026-01-19,204,42789.0
SKU-040,Gamma Tools,2026-01-19,137,28735.75
SKU-040,Delta Corp,2026-01-19,100,20975.0
SKU-040,Alfa Industries,2026-01-26,82,17199.5
SKU-040,Beta Manufacturing,2026-01-26,58,12165.5
SKU-040,Gamma Tools,2026-01-26,37,7760.75
SKU-040,Delta Corp,2026-01-26,28,5873.0
SKU-040,Alfa Industries,2026-02-02,85,17828.75
SKU-040,Beta Manufacturing,2026-02-02,69,14472.75
SKU-040,Gamma Tools,2026-02-02,46,9648.5
SKU-040,Delta Corp,2026-02-02,43,9019.25
SKU-040,Alfa Industries,2026-02-09,47,9858.25
SKU-040,Beta Manufacturing,2026-02-09,37,7760.75
SKU-040,Gamma Tools,2026-02-09,20,4195.0
SKU-040,Delta Corp,2026-02-09,13,2726.75
SKU-040,Alfa Industries,2026-02-16,89,18667.75
SKU-040,Beta Manufacturing,2026-02-16,75,15731.25
SKU-040,Gamma Tools,2026-02-16,59,12375.25
SKU-040,Delta Corp,2026-02-16,44,9229.0
SKU-040,Alfa Industries,2026-02-23,157,32930.75
SKU-040,Beta Manufacturing,2026-02-23,130,27267.5
SKU-040,Gamma Tools,2026-02-23,83,17409.25
SKU-040,Delta Corp,2026-02-23,31,6502.25
SKU-040,Alfa Industries,2026-03-02,154,32301.5
SKU-040,Beta Manufacturing,2026-03-02,75,15731.25
SKU-040,Gamma Tools,2026-03-02,80,16780.0
SKU-040,Delta Corp,2026-03-02,89,18667.75
SKU-041,Alfa Industries,2025-03-10,16,2732.0
SKU-041,Beta Manufacturing,2025-03-10,16,2732.0
SKU-041,Gamma Tools,2025-03-10,10,1707.5
SKU-041,Delta Corp,2025-03-10,1,170.75
SKU-041,Alfa Industries,2025-03-17,19,3244.25
SKU-041,Beta Manufacturing,2025-03-17,18,3073.5
SKU-041,Gamma Tools,2025-03-17,10,1707.5
SKU-041,Delta Corp,2025-03-17,3,512.25
SKU-041,Alfa Industries,2025-03-24,21,3585.75
SKU-041,Beta Manufacturing,2025-03-24,15,2561.25
SKU-041,Gamma Tools,2025-03-24,11,1878.25
SKU-041,Delta Corp,2025-03-24,4,683.0
SKU-041,Alfa Industries,2025-03-31,15,2561.25
SKU-041,Beta Manufacturing,2025-03-31,11,1878.25
SKU-041,Gamma Tools,2025-03-31,9,1536.75
SKU-041,Delta Corp,2025-03-31,9,1536.75
SKU-041,Alfa Industries,2025-04-07,21,3585.75
SKU-041,Beta Manufacturing,2025-04-07,17,2902.75
SKU-041,Gamma Tools,2025-04-07,9,1536.75
SKU-041,Delta Corp,2025-04-07,7,1195.25
SKU-041,Alfa Industries,2025-04-14,19,3244.25
SKU-041,Beta Manufacturing,2025-04-14,13,2219.75
SKU-041,Gamma Tools,2025-04-14,9,1536.75
SKU-041,Delta Corp,2025-04-14,8,1366.0
SKU-041,Alfa Industries,2025-04-21,21,3585.75
SKU-041,Beta Manufacturing,2025-04-21,15,2561.25
SKU-041,Gamma Tools,2025-04-21,15,2561.25
SKU-041,Delta Corp,2025-04-21,4,683.0
SKU-041,Alfa Industries,2025-04-28,20,3415.0
SKU-041,Beta Manufacturing,2025-04-28,11,1878.25
SKU-041,Gamma Tools,2025-04-28,11,1878.25
SKU-041,Delta Corp,2025-04-28,6,1024.5
SKU-041,Alfa Industries,2025-05-05,17,2902.75
SKU-041,Beta Manufacturing,2025-05-05,15,2561.25
SKU-041,Gamma Tools,2025-05-05,8,1366.0
SKU-041,Delta Corp,2025-05-05,6,1024.5
SKU-041,Alfa Industries,2025-05-12,23,3927.25
SKU-041,Beta Manufacturing,2025-05-12,17,2902.75
SKU-041,Gamma Tools,2025-05-12,12,2049.0
SKU-041,Delta Corp,2025-05-12,4,683.0
SKU-041,Alfa Industries,2025-05-19,22,3756.5
SKU-041,Beta Manufacturing,2025-05-19,16,2732.0
SKU-041,Gamma Tools,2025-05-19,13,2219.75
SKU-041,Delta Corp,2025-05-19,4,683.0
SKU-041,Alfa Industries,2025-05-26,24,4098.0
SKU-041,Beta Manufacturing,2025-05-26,15,2561.25
SKU-041,Gamma Tools,2025-05-26,13,2219.75
SKU-041,Delta Corp,2025-05-26,5,853.75
SKU-041,Alfa Industries,2025-06-02,23,3927.25
SKU-041,Beta Manufacturing,2025-06-02,14,2390.5
SKU-041,Gamma Tools,2025-06-02,11,1878.25
SKU-041,Delta Corp,2025-06-02,3,512.25
SKU-041,Alfa Industries,2025-06-09,26,4439.5
SKU-041,Beta Manufacturing,2025-06-09,19,3244.25
SKU-041,Gamma Tools,2025-06-09,12,2049.0
SKU-041,Delta Corp,2025-06-09,4,683.0
SKU-041,Alfa Industries,2025-06-16,23,3927.25
SKU-041,Beta Manufacturing,2025-06-16,15,2561.25
SKU-041,Gamma Tools,2025-06-16,11,1878.25
SKU-041,Delta Corp,2025-06-16,2,341.5
SKU-041,Alfa Industries,2025-06-23,21,3585.75
SKU-041,Beta Manufacturing,2025-06-23,11,1878.25
SKU-041,Gamma Tools,2025-06-23,9,1536.75
SKU-041,Delta Corp,2025-06-23,7,1195.25
SKU-041,Alfa Industries,2025-06-30,20,3415.0
SKU-041,Beta Manufacturing,2025-06-30,15,2561.25
SKU-041,Gamma Tools,2025-06-30,10,1707.5
SKU-041,Delta Corp,2025-06-30,6,1024.5
SKU-041,Alfa Industries,2025-07-07,14,2390.5
SKU-041,Beta Manufacturing,2025-07-07,12,2049.0
SKU-041,Gamma Tools,2025-07-07,7,1195.25
SKU-041,Delta Corp,2025-07-07,11,1878.25
SKU-041,Alfa Industries,2025-07-14,24,4098.0
SKU-041,Beta Manufacturing,2025-07-14,20,3415.0
SKU-041,Gamma Tools,2025-07-14,12,2049.0
SKU-041,Delta Corp,2025-07-14,2,341.5
SKU-041,Alfa Industries,2025-07-21,23,3927.25
SKU-041,Beta Manufacturing,2025-07-21,18,3073.5
SKU-041,Gamma Tools,2025-07-21,9,1536.75
SKU-041,Delta Corp,2025-07-21,5,853.75
SKU-041,Alfa Industries,2025-07-28,27,4610.25
SKU-041,Beta Manufacturing,2025-07-28,18,3073.5
SKU-041,Gamma Tools,2025-07-28,13,2219.75
SKU-041,Delta Corp,2025-07-28,7,1195.25
SKU-041,Alfa Industries,2025-08-04,26,4439.5
SKU-041,Beta Manufacturing,2025-08-04,20,3415.0
SKU-041,Gamma Tools,2025-08-04,13,2219.75
SKU-041,Delta Corp,2025-08-04,4,683.0
SKU-041,Alfa Industries,2025-08-11,29,4951.75
SKU-041,Beta Manufacturing,2025-08-11,18,3073.5
SKU-041,Gamma Tools,2025-08-11,12,2049.0
SKU-041,Alfa Industries,2025-08-18,23,3927.25
SKU-041,Beta Manufacturing,2025-08-18,19,3244.25
SKU-041,Gamma Tools,2025-08-18,11,1878.25
SKU-041,Delta Corp,2025-08-18,6,1024.5
SKU-041,Alfa Industries,2025-08-25,25,4268.75
SKU-041,Beta Manufacturing,2025-08-25,19,3244.25
SKU-041,Gamma Tools,2025-08-25,13,2219.75
SKU-041,Delta Corp,2025-08-25,4,683.0
SKU-041,Alfa Industries,2025-09-01,24,4098.0
SKU-041,Beta Manufacturing,2025-09-01,20,3415.0
SKU-041,Gamma Tools,2025-09-01,9,1536.75
SKU-041,Delta Corp,2025-09-01,6,1024.5
SKU-041,Alfa Industries,2025-09-08,24,4098.0
SKU-041,Beta Manufacturing,2025-09-08,19,3244.25
SKU-041,Gamma Tools,2025-09-08,13,2219.75
SKU-041,Delta Corp,2025-09-08,4,683.0
SKU-041,Alfa Industries,2025-09-15,20,3415.0
SKU-041,Beta Manufacturing,2025-09-15,14,2390.5
SKU-041,Gamma Tools,2025-09-15,11,1878.25
SKU-041,Delta Corp,2025-09-15,8,1366.0
SKU-041,Alfa Industries,2025-09-22,22,3756.5
SKU-041,Beta Manufacturing,2025-09-22,18,3073.5
SKU-041,Gamma Tools,2025-09-22,13,2219.75
SKU-041,Delta Corp,2025-09-22,1,170.75
SKU-041,Alfa Industries,2025-09-29,22,3756.5
SKU-041,Beta Manufacturing,2025-09-29,17,2902.75
SKU-041,Gamma Tools,2025-09-29,12,2049.0
SKU-041,Delta Corp,2025-09-29,8,1366.0
SKU-041,Alfa Industries,2025-10-06,20,3415.0
SKU-041,Beta Manufacturing,2025-10-06,19,3244.25
SKU-041,Gamma Tools,2025-10-06,9,1536.75
SKU-041,Delta Corp,2025-10-06,5,853.75
SKU-041,Alfa Industries,2025-10-13,23,3927.25
SKU-041,Beta Manufacturing,2025-10-13,19,3244.25
SKU-041,Gamma Tools,2025-10-13,12,2049.0
SKU-041,Delta Corp,2025-10-13,8,1366.0
SKU-041,Alfa Industries,2025-10-20,22,3756.5
SKU-041,Beta Manufacturing,2025-10-20,19,3244.25
SKU-041,Gamma Tools,2025-10-20,14,2390.5
SKU-041,Delta Corp,2025-10-20,3,512.25
SKU-041,Alfa Industries,2025-10-27,22,3756.5
SKU-041,Beta Manufacturing,2025-10-27,19,3244.25
SKU-041,Gamma Tools,2025-10-27,11,1878.25
SKU-041,Delta Corp,2025-10-27,3,512.25
SKU-041,Alfa Industries,2025-11-03,26,4439.5
SKU-041,Beta Manufacturing,2025-11-03,21,3585.75
SKU-041,Gamma Tools,2025-11-03,11,1878.25
SKU-041,Delta Corp,2025-11-03,8,1366.0
SKU-041,Alfa Industries,2025-11-10,28,4781.0
SKU-041,Beta Manufacturing,2025-11-10,18,3073.5
SKU-041,Gamma Tools,2025-11-10,14,2390.5
SKU-041,Delta Corp,2025-11-10,13,2219.75
SKU-041,Alfa Industries,2025-11-17,26,4439.5
SKU-041,Beta Manufacturing,2025-11-17,21,3585.75
SKU-041,Gamma Tools,2025-11-17,13,2219.75
SKU-041,Delta Corp,2025-11-17,3,512.25
SKU-041,Alfa Industries,2025-11-24,26,4439.5
SKU-041,Beta Manufacturing,2025-11-24,20,3415.0
SKU-041,Gamma Tools,2025-11-24,14,2390.5
SKU-041,Delta Corp,2025-11-24,5,853.75
SKU-041,Alfa Industries,2025-12-01,29,4951.75
SKU-041,Beta Manufacturing,2025-12-01,21,3585.75
SKU-041,Gamma Tools,2025-12-01,15,2561.25
SKU-041,Delta Corp,2025-12-01,9,1536.75
SKU-041,Alfa Industries,2025-12-08,24,4098.0
SKU-041,Beta Manufacturing,2025-12-08,19,3244.25
SKU-041,Gamma Tools,2025-12-08,13,2219.75
SKU-041,Delta Corp,2025-12-08,1,170.75
SKU-041,Alfa Industries,2025-12-15,24,4098.0
SKU-041,Beta Manufacturing,2025-12-15,17,2902.75
SKU-041,Gamma Tools,2025-12-15,13,2219.75
SKU-041,Delta Corp,2025-12-15,8,1366.0
SKU-041,Alfa Industries,2025-12-22,28,4781.0
SKU-041,Beta Manufacturing,2025-12-22,27,4610.25
SKU-041,Gamma Tools,2025-12-22,13,2219.75
SKU-041,Delta Corp,2025-12-22,7,1195.25
SKU-041,Alfa Industries,2025-12-29,23,3927.25
SKU-041,Beta Manufacturing,2025-12-29,18,3073.5
SKU-041,Gamma Tools,2025-12-29,13,2219.75
SKU-041,Delta Corp,2025-12-29,3,512.25
SKU-041,Alfa Industries,2026-01-05,26,4439.5
SKU-041,Beta Manufacturing,2026-01-05,22,3756.5
SKU-041,Gamma Tools,2026-01-05,14,2390.5
SKU-041,Delta Corp,2026-01-05,9,1536.75
SKU-041,Alfa Industries,2026-01-12,26,4439.5
SKU-041,Beta Manufacturing,2026-01-12,16,2732.0
SKU-041,Gamma Tools,2026-01-12,13,2219.75
SKU-041,Delta Corp,2026-01-12,8,1366.0
SKU-041,Alfa Industries,2026-01-19,26,4439.5
SKU-041,Beta Manufacturing,2026-01-19,18,3073.5
SKU-041,Gamma Tools,2026-01-19,10,1707.5
SKU-041,Delta Corp,2026-01-19,8,1366.0
SKU-041,Alfa Industries,2026-01-26,22,3756.5
SKU-041,Beta Manufacturing,2026-01-26,19,3244.25
SKU-041,Gamma Tools,2026-01-26,12,2049.0
SKU-041,Delta Corp,2026-01-26,7,1195.25
SKU-041,Alfa Industries,2026-02-02,33,5634.75
SKU-041,Beta Manufacturing,2026-02-02,25,4268.75
SKU-041,Gamma Tools,2026-02-02,17,2902.75
SKU-041,Delta Corp,2026-02-02,3,512.25
SKU-041,Alfa Industries,2026-02-09,29,4951.75
SKU-041,Beta Manufacturing,2026-02-09,24,4098.0
SKU-041,Gamma Tools,2026-02-09,18,3073.5
SKU-041,Delta Corp,2026-02-09,1,170.75
SKU-041,Alfa Industries,2026-02-16,24,4098.0
SKU-041,Beta Manufacturing,2026-02-16,16,2732.0
SKU-041,Gamma Tools,2026-02-16,14,2390.5
SKU-041,Delta Corp,2026-02-16,11,1878.25
SKU-041,Alfa Industries,2026-02-23,30,5122.5
SKU-041,Beta Manufacturing,2026-02-23,21,3585.75
SKU-041,Gamma Tools,2026-02-23,12,2049.0
SKU-041,Delta Corp,2026-02-23,8,1366.0
SKU-041,Alfa Industries,2026-03-02,34,5805.5
SKU-041,Beta Manufacturing,2026-03-02,28,4781.0
SKU-041,Gamma Tools,2026-03-02,12,2049.0
SKU-041,Delta Corp,2026-03-02,6,1024.5
SKU-042,Alfa Industries,2025-03-10,91,84325.15
SKU-042,Beta Manufacturing,2025-03-10,72,66718.8
SKU-042,Gamma Tools,2025-03-10,57,52819.05
SKU-042,Delta Corp,2025-03-10,24,22239.6
SKU-042,Alfa Industries,2025-03-17,107,99151.55
SKU-042,Beta Manufacturing,2025-03-17,83,76911.95
SKU-042,Gamma Tools,2025-03-17,46,42625.9
SKU-042,Delta Corp,2025-03-17,28,25946.2
SKU-042,Alfa Industries,2025-03-24,118,109344.7
SKU-042,Beta Manufacturing,2025-03-24,98,90811.7
SKU-042,Gamma Tools,2025-03-24,58,53745.7
SKU-042,Delta Corp,2025-03-24,28,25946.2
SKU-042,Alfa Industries,2025-03-31,122,113051.3
SKU-042,Beta Manufacturing,2025-03-31,91,84325.15
SKU-042,Gamma Tools,2025-03-31,49,45405.85
SKU-042,Delta Corp,2025-03-31,36,33359.4
SKU-042,Alfa Industries,2025-04-07,109,101004.85
SKU-042,Beta Manufacturing,2025-04-07,79,73205.35
SKU-042,Gamma Tools,2025-04-07,60,55599.0
SKU-042,Delta Corp,2025-04-07,8,7413.2
SKU-042,Alfa Industries,2025-04-14,110,101931.5
SKU-042,Beta Manufacturing,2025-04-14,72,66718.8
SKU-042,Gamma Tools,2025-04-14,41,37992.65
SKU-042,Delta Corp,2025-04-14,54,50039.1
SKU-042,Alfa Industries,2025-04-21,119,110271.35
SKU-042,Beta Manufacturing,2025-04-21,65,60232.25
SKU-042,Gamma Tools,2025-04-21,59,54672.35
SKU-042,Delta Corp,2025-04-21,28,25946.2
SKU-042,Alfa Industries,2025-04-28,119,110271.35
SKU-042,Beta Manufacturing,2025-04-28,89,82471.85
SKU-042,Gamma Tools,2025-04-28,53,49112.45
SKU-042,Delta Corp,2025-04-28,27,25019.55
SKU-042,Alfa Industries,2025-05-05,121,112124.65
SKU-042,Beta Manufacturing,2025-05-05,78,72278.7
SKU-042,Gamma Tools,2025-05-05,52,48185.8
SKU-042,Delta Corp,2025-05-05,12,11119.8
SKU-042,Alfa Industries,2025-05-12,107,99151.55
SKU-042,Beta Manufacturing,2025-05-12,96,88958.4
SKU-042,Gamma Tools,2025-05-12,64,59305.6
SKU-042,Delta Corp,2025-05-12,15,13899.75
SKU-042,Alfa Industries,2025-05-19,115,106564.75
SKU-042,Beta Manufacturing,2025-05-19,68,63012.2
SKU-042,Gamma Tools,2025-05-19,54,50039.1
SKU-042,Delta Corp,2025-05-19,35,32432.75
SKU-042,Alfa Industries,2025-05-26,111,102858.15
SKU-042,Beta Manufacturing,2025-05-26,82,75985.3
SKU-042,Gamma Tools,2025-05-26,53,49112.45
SKU-042,Delta Corp,2025-05-26,31,28726.15
SKU-042,Alfa Industries,2025-06-02,106,98224.9
SKU-042,Beta Manufacturing,2025-06-02,76,70425.4
SKU-042,Gamma Tools,2025-06-02,58,53745.7
SKU-042,Delta Corp,2025-06-02,20,18533.0
SKU-042,Alfa Industries,2025-06-09,97,89885.05
SKU-042,Beta Manufacturing,2025-06-09,71,65792.15
SKU-042,Gamma Tools,2025-06-09,59,54672.35
SKU-042,Delta Corp,2025-06-09,12,11119.8
SKU-042,Alfa Industries,2025-06-16,115,106564.75
SKU-042,Beta Manufacturing,2025-06-16,77,71352.05
SKU-042,Gamma Tools,2025-06-16,50,46332.5
SKU-042,Delta Corp,2025-06-16,40,37066.0
SKU-042,Alfa Industries,2025-06-23,103,95444.95
SKU-042,Beta Manufacturing,2025-06-23,88,81545.2
SKU-042,Gamma Tools,2025-06-23,59,54672.35
SKU-042,Delta Corp,2025-06-23,56,51892.4
SKU-042,Alfa Industries,2025-06-30,105,97298.25
SKU-042,Beta Manufacturing,2025-06-30,85,78765.25
SKU-042,Gamma Tools,2025-06-30,40,37066.0
SKU-042,Delta Corp,2025-06-30,38,35212.7
SKU-042,Alfa Industries,2025-07-07,108,100078.2
SKU-042,Beta Manufacturing,2025-07-07,97,89885.05
SKU-042,Gamma Tools,2025-07-07,51,47259.15
SKU-042,Delta Corp,2025-07-07,36,33359.4
SKU-042,Alfa Industries,2025-07-14,113,104711.45
SKU-042,Beta Manufacturing,2025-07-14,79,73205.35
SKU-042,Gamma Tools,2025-07-14,60,55599.0
SKU-042,Delta Corp,2025-07-14,43,39845.95
SKU-042,Alfa Industries,2025-07-21,124,114904.6
SKU-042,Beta Manufacturing,2025-07-21,79,73205.35
SKU-042,Gamma Tools,2025-07-21,57,52819.05
SKU-042,Delta Corp,2025-07-21,25,23166.25
SKU-042,Alfa Industries,2025-07-28,114,105638.1
SKU-042,Beta Manufacturing,2025-07-28,75,69498.75
SKU-042,Gamma Tools,2025-07-28,68,63012.2
SKU-042,Delta Corp,2025-07-28,25,23166.25
SKU-042,Alfa Industries,2025-08-04,126,116757.9
SKU-042,Beta Manufacturing,2025-08-04,87,80618.55
SKU-042,Gamma Tools,2025-08-04,51,47259.15
SKU-042,Delta Corp,2025-08-04,31,28726.15
SKU-042,Alfa Industries,2025-08-11,100,92665.0
SKU-042,Beta Manufacturing,2025-08-11,68,63012.2
SKU-042,Gamma Tools,2025-08-11,40,37066.0
SKU-042,Delta Corp,2025-08-11,35,32432.75
SKU-042,Alfa Industries,2025-08-18,94,87105.1
SKU-042,Beta Manufacturing,2025-08-18,78,72278.7
SKU-042,Gamma Tools,2025-08-18,50,46332.5
SKU-042,Delta Corp,2025-08-18,43,39845.95
SKU-042,Alfa Industries,2025-08-25,122,113051.3
SKU-042,Beta Manufacturing,2025-08-25,97,89885.05
SKU-042,Gamma Tools,2025-08-25,59,54672.35
SKU-042,Delta Corp,2025-08-25,43,39845.95
SKU-042,Alfa Industries,2025-09-01,99,91738.35
SKU-042,Beta Manufacturing,2025-09-01,73,67645.45
SKU-042,Gamma Tools,2025-09-01,59,54672.35
SKU-042,Delta Corp,2025-09-01,35,32432.75
SKU-042,Alfa Industries,2025-09-08,99,91738.35
SKU-042,Beta Manufacturing,2025-09-08,92,85251.8
SKU-042,Gamma Tools,2025-09-08,54,50039.1
SKU-042,Delta Corp,2025-09-08,21,19459.65
SKU-042,Alfa Industries,2025-09-15,92,85251.8
SKU-042,Beta Manufacturing,2025-09-15,69,63938.85
SKU-042,Gamma Tools,2025-09-15,68,63012.2
SKU-042,Delta Corp,2025-09-15,25,23166.25
SKU-042,Alfa Industries,2025-09-22,101,93591.65
SKU-042,Beta Manufacturing,2025-09-22,67,62085.55
SKU-042,Gamma Tools,2025-09-22,54,50039.1
SKU-042,Delta Corp,2025-09-22,38,35212.7
SKU-042,Alfa Industries,2025-09-29,98,90811.7
SKU-042,Beta Manufacturing,2025-09-29,87,80618.55
SKU-042,Gamma Tools,2025-09-29,63,58378.95
SKU-042,Delta Corp,2025-09-29,5,4633.25
SKU-042,Alfa Industries,2025-10-06,91,84325.15
SKU-042,Beta Manufacturing,2025-10-06,78,72278.7
SKU-042,Gamma Tools,2025-10-06,45,41699.25
SKU-042,Delta Corp,2025-10-06,28,25946.2
SKU-042,Alfa Industries,2025-10-13,116,107491.4
SKU-042,Beta Manufacturing,2025-10-13,88,81545.2
SKU-042,Gamma Tools,2025-10-13,62,57452.3
SKU-042,Delta Corp,2025-10-13,35,32432.75
SKU-042,Alfa Industries,2025-10-20,103,95444.95
SKU-042,Beta Manufacturing,2025-10-20,92,85251.8
SKU-042,Gamma Tools,2025-10-20,68,63012.2
SKU-042,Delta Corp,2025-10-20,23,21312.95
SKU-042,Alfa Industries,2025-10-27,113,104711.45
SKU-042,Beta Manufacturing,2025-10-27,95,88031.75
SKU-042,Gamma Tools,2025-10-27,64,59305.6
SKU-042,Delta Corp,2025-10-27,20,18533.0
SKU-042,Alfa Industries,2025-11-03,114,105638.1
SKU-042,Beta Manufacturing,2025-11-03,86,79691.9
SKU-042,Gamma Tools,2025-11-03,65,60232.25
SKU-042,Delta Corp,2025-11-03,13,12046.45
SKU-042,Alfa Industries,2025-11-10,115,106564.75
SKU-042,Beta Manufacturing,2025-11-10,85,78765.25
SKU-042,Gamma Tools,2025-11-10,67,62085.55
SKU-042,Delta Corp,2025-11-10,19,17606.35
SKU-042,Alfa Industries,2025-11-17,106,98224.9
SKU-042,Beta Manufacturing,2025-11-17,84,77838.6
SKU-042,Gamma Tools,2025-11-17,65,60232.25
SKU-042,Delta Corp,2025-11-17,29,26872.85
SKU-042,Alfa Industries,2025-11-24,127,117684.55
SKU-042,Beta Manufacturing,2025-11-24,86,79691.9
SKU-042,Gamma Tools,2025-11-24,65,60232.25
SKU-042,Delta Corp,2025-11-24,21,19459.65
SKU-042,Alfa Industries,2025-12-01,96,88958.4
SKU-042,Beta Manufacturing,2025-12-01,82,75985.3
SKU-042,Gamma Tools,2025-12-01,47,43552.55
SKU-042,Delta Corp,2025-12-01,31,28726.15
SKU-042,Alfa Industries,2025-12-08,127,117684.55
SKU-042,Beta Manufacturing,2025-12-08,87,80618.55
SKU-042,Gamma Tools,2025-12-08,61,56525.65
SKU-042,Delta Corp,2025-12-08,22,20386.3
SKU-042,Alfa Industries,2025-12-15,95,88031.75
SKU-042,Beta Manufacturing,2025-12-15,95,88031.75
SKU-042,Gamma Tools,2025-12-15,56,51892.4
SKU-042,Delta Corp,2025-12-15,27,25019.55
SKU-042,Alfa Industries,2025-12-22,117,108418.05
SKU-042,Beta Manufacturing,2025-12-22,87,80618.55
SKU-042,Gamma Tools,2025-12-22,62,57452.3
SKU-042,Delta Corp,2025-12-22,13,12046.45
SKU-042,Alfa Industries,2025-12-29,109,101004.85
SKU-042,Beta Manufacturing,2025-12-29,82,75985.3
SKU-042,Gamma Tools,2025-12-29,61,56525.65
SKU-042,Delta Corp,2025-12-29,42,38919.3
SKU-042,Alfa Industries,2026-01-05,118,109344.7
SKU-042,Beta Manufacturing,2026-01-05,87,80618.55
SKU-042,Gamma Tools,2026-01-05,62,57452.3
SKU-042,Delta Corp,2026-01-05,23,21312.95
SKU-042,Alfa Industries,2026-01-12,133,123244.45
SKU-042,Beta Manufacturing,2026-01-12,102,94518.3
SKU-042,Gamma Tools,2026-01-12,54,50039.1
SKU-042,Delta Corp,2026-01-12,8,7413.2
SKU-042,Alfa Industries,2026-01-19,101,93591.65
